"subj_idx","trial","desWorld","response","rt"
"7","X67",0,0,1.302
"8","X67",0,1,3.121
"9","X67",0,1,2.636
"11","X67",1,1,1.548
"12","X67",1,0,5.055
"13","X67",0,1,4.023
"14","X67",1,0,1.472
"15","X67",0,0,7.109
"16","X67",1,0,7.841
"17","X67",1,1,4.217
"18","X67",0,1,1.905
"19","X67",0,0,2.744
"20","X67",1,1,6.493
"21","X67",0,0,2.26
"22","X67",1,1,3.488
"23","X67",1,0,9.922
"24","X67",1,0,5.584
"25","X67",0,0,2.432
"26","X67",1,0,11.099
"27","X67",1,1,8.016
"28","X67",0,0,5.896
"29","X67",1,1,4.871
"30","X67",0,0,1.762
"31","X67",1,0,5.983
"32","X67",0,0,2.512
"33","X67",1,1,16.515
"34","X67",0,0,3.808
"36","X67",0,0,1.48
"37","X67",1,1,2.238
"38","X67",1,1,15.012
"39","X67",0,0,13.451
"40","X67",0,0,6.933
"41","X67",1,1,7.569
"42","X67",1,0,8.459
"43","X67",0,0,3.984
"44","X67",0,1,2.934
"45","X67",1,1,13.272
"46","X67",1,1,1.549
"47","X67",0,1,1.53
"48","X67",1,0,4.575
"49","X67",1,1,6
"50","X67",1,1,4.4
"51","X67",0,0,11.02
"53","X67",1,1,5.32
"54","X67",0,1,2.313
"55","X67",1,0,5.669
"56","X67",1,1,11.606
"57","X67",1,1,3.782
"58","X67",1,1,5.422
"59","X67",1,1,5.416
"60","X67",1,1,3.135
"61","X67",1,1,3.472
"62","X67",1,0,9.874
"63","X67",1,0,7.714
"64","X67",1,0,3.366
"65","X67",1,1,4.088
"66","X67",1,1,1.362
"67","X67",1,1,2.839
"68","X67",0,0,2.168
"69","X67",0,0,7.048
"70","X67",1,1,2.112
"71","X67",0,0,5.046
"72","X67",1,1,10.625
"73","X67",0,0,8.032
"74","X67",1,1,10.649
"75","X67",1,1,3.665
"76","X67",1,1,4.56
"78","X67",0,0,4.334
"79","X67",0,0,1.831
"80","X67",1,1,9.808
"81","X67",0,0,13.448
"82","X67",1,1,9.95
"83","X67",0,0,13.483
"84","X67",1,1,4.359
"86","X67",1,1,1.654
"88","X67",1,1,5.362
"89","X67",0,1,3.339
"90","X67",1,1,1.121
"91","X67",0,1,10.137
"92","X67",1,0,6.736
"93","X67",0,0,8.639
"94","X67",0,0,9.837
"95","X67",0,0,3.415
"96","X67",1,0,4.253
"97","X67",1,1,18.759
"98","X67",0,0,6.023
"99","X67",0,0,2.922
"100","X67",0,1,2.812
"2","X68",1,1,1.484
"3","X68",1,0,6.448
"4","X68",0,1,6.554
"6","X68",0,0,3.12
"7","X68",0,0,1.655
"8","X68",1,0,4.936
"9","X68",1,1,3.516
"11","X68",1,1,2.216
"12","X68",0,0,7.426
"13","X68",1,1,3.494
"14","X68",1,1,2.316
"15","X68",0,0,10.602
"16","X68",1,1,6.336
"17","X68",0,0,6.308
"18","X68",0,1,1.494
"19","X68",1,1,3.264
"20","X68",1,1,2.268
"21","X68",1,0,3.498
"22","X68",1,1,5.2
"23","X68",1,1,10.32
"24","X68",0,0,5.142
"25","X68",0,0,1.752
"26","X68",1,1,4.905
"27","X68",0,1,4.567
"28","X68",0,0,3.963
"29","X68",1,1,6.832
"30","X68",0,0,2.14
"31","X68",1,1,6.02
"32","X68",0,0,3.633
"33","X68",1,1,12.821
"34","X68",0,1,2.785
"36","X68",1,1,1.847
"37","X68",0,1,1.97
"38","X68",1,1,13.694
"39","X68",1,1,13.673
"40","X68",0,1,11.537
"41","X68",1,1,8.531
"42","X68",0,0,6.769
"43","X68",0,0,1.513
"44","X68",1,1,1.241
"45","X68",1,0,9.808
"46","X68",1,1,7.23
"47","X68",0,0,2.562
"48","X68",1,1,7.265
"49","X68",1,1,9.336
"50","X68",0,1,5.069
"51","X68",0,0,15.473
"53","X68",0,1,7.888
"54","X68",1,0,2.042
"55","X68",1,1,6.223
"56","X68",0,0,14.941
"57","X68",0,0,2.571
"58","X68",0,0,14.127
"59","X68",0,1,12.848
"60","X68",0,1,1.492
"61","X68",1,0,2.681
"62","X68",0,0,7.129
"63","X68",1,1,3.955
"64","X68",0,0,2.17
"65","X68",0,1,2.752
"66","X68",0,1,1.623
"67","X68",1,1,3.422
"68","X68",1,0,5.48
"69","X68",0,1,14.776
"70","X68",1,1,3.352
"71","X68",0,0,7.564
"72","X68",1,0,7.302
"73","X68",1,0,28.138
"74","X68",1,1,4.8
"75","X68",1,1,6.432
"76","X68",1,0,3.736
"78","X68",1,1,3.713
"79","X68",0,0,2.469
"80","X68",1,1,8.232
"81","X68",0,0,20.817
"82","X68",1,1,3.575
"83","X68",0,1,24.715
"84","X68",0,1,7.038
"85","X68",1,1,3.637
"86","X68",1,0,4.067
"89","X68",1,1,5.613
"90","X68",0,0,1.456
"91","X68",0,0,7.962
"92","X68",1,1,9.93
"93","X68",0,0,6.557
"94","X68",1,1,3.073
"95","X68",1,0,6.275
"96","X68",0,0,5.906
"97","X68",1,1,13.455
"98","X68",0,1,7.696
"99","X68",0,0,6.371
"100","X68",0,1,2.508
"2","X69",0,1,1.768
"3","X69",1,1,1.559
"4","X69",1,0,6.584
"6","X69",1,1,1.04
"7","X69",0,0,1.336
"8","X69",1,1,6.031
"9","X69",0,0,7.247
"11","X69",1,0,2.004
"12","X69",1,1,5.802
"13","X69",1,1,6.234
"14","X69",0,1,1.717
"15","X69",1,0,8.705
"16","X69",0,0,7.4
"17","X69",0,0,5.003
"18","X69",1,1,2.903
"19","X69",1,1,9.448
"20","X69",0,0,9.408
"21","X69",0,0,4.193
"22","X69",1,1,3.352
"23","X69",0,1,3.685
"24","X69",1,0,7.269
"25","X69",0,0,2.303
"26","X69",1,1,3.457
"27","X69",1,1,3.965
"28","X69",1,0,5.635
"29","X69",1,1,9.96
"30","X69",1,1,1.564
"31","X69",0,0,5.634
"32","X69",0,0,2.72
"33","X69",1,0,9.197
"34","X69",1,1,1.785
"36","X69",1,0,1.607
"37","X69",1,1,1.6
"38","X69",1,1,8.367
"39","X69",0,0,2.909
"40","X69",1,1,6.393
"41","X69",1,1,7.961
"42","X69",0,0,10.799
"43","X69",1,1,2.591
"44","X69",1,1,1.277
"45","X69",1,0,8.824
"46","X69",1,1,3.133
"47","X69",0,0,1.913
"48","X69",0,0,4.304
"49","X69",0,1,9.745
"50","X69",0,0,14.57
"51","X69",0,1,15.687
"53","X69",0,0,3.696
"54","X69",1,1,2.653
"55","X69",0,1,3.009
"56","X69",0,0,8.166
"57","X69",0,0,6.26
"58","X69",0,1,10.469
"59","X69",0,0,14.056
"60","X69",0,0,4.181
"61","X69",0,0,3.463
"62","X69",0,0,8.928
"63","X69",1,1,5.067
"64","X69",1,1,1.707
"65","X69",0,0,6.472
"66","X69",1,0,2.382
"67","X69",0,1,11.436
"68","X69",0,1,8.72
"69","X69",0,1,3.647
"70","X69",0,0,5.104
"71","X69",0,1,3.841
"72","X69",1,1,6.12
"73","X69",0,1,6.967
"74","X69",1,1,10.248
"75","X69",0,1,13.632
"76","X69",1,0,4.544
"78","X69",1,1,3.522
"79","X69",0,0,2.286
"80","X69",1,1,6.528
"81","X69",0,1,22.615
"82","X69",1,1,5.994
"83","X69",0,1,3.283
"84","X69",0,0,7.936
"85","X69",1,1,1.978
"86","X69",1,1,1.833
"88","X69",1,1,1.582
"89","X69",1,1,3.743
"90","X69",0,0,0.909
"91","X69",1,1,9.794
"92","X69",1,1,4.282
"93","X69",0,0,6.022
"94","X69",0,0,2.988
"95","X69",0,0,2.445
"96","X69",1,1,3.562
"97","X69",0,0,12.112
"98","X69",0,0,9.02
"99","X69",1,1,4.817
"100","X69",1,0,2.437
"2","X70",0,0,1.664
"3","X70",0,0,3.825
"4","X70",0,0,9.963
"6","X70",1,1,3.062
"7","X70",0,0,2.824
"8","X70",0,0,5.832
"9","X70",0,1,4.125
"11","X70",1,1,1.5
"12","X70",1,1,7.9
"13","X70",1,1,3.974
"14","X70",0,0,1.936
"15","X70",1,0,3.869
"16","X70",1,1,8.343
"17","X70",0,0,3.478
"18","X70",1,1,2.32
"19","X70",0,1,4.256
"20","X70",0,0,9.555
"21","X70",0,1,4.771
"22","X70",1,1,8.347
"23","X70",0,0,1.701
"24","X70",0,0,7.956
"25","X70",0,0,2.632
"26","X70",0,0,4.314
"27","X70",1,0,8.175
"28","X70",0,0,7.688
"29","X70",1,1,5.511
"30","X70",0,1,1.276
"31","X70",0,1,1.898
"32","X70",1,0,2.575
"33","X70",0,0,12.045
"34","X70",1,1,4.112
"36","X70",0,1,1.972
"37","X70",0,0,1.487
"38","X70",0,0,10.738
"39","X70",1,0,4.014
"40","X70",0,0,5.026
"41","X70",0,0,6.16
"42","X70",0,0,4.694
"43","X70",1,0,2.663
"44","X70",0,0,0.986
"45","X70",0,0,14.657
"46","X70",0,0,3.17
"47","X70",0,0,3.786
"48","X70",0,0,2.052
"49","X70",1,1,8.703
"50","X70",1,1,6.381
"51","X70",0,0,11.3
"53","X70",0,0,3.417
"54","X70",0,0,2.074
"55","X70",0,1,2.862
"56","X70",1,1,9.343
"57","X70",1,0,9.278
"58","X70",1,1,3.2
"59","X70",1,1,4.736
"60","X70",1,0,2.024
"61","X70",1,0,4.279
"62","X70",1,1,9.432
"63","X70",1,1,5.703
"64","X70",1,1,2.326
"65","X70",1,1,2.161
"66","X70",0,1,1.537
"67","X70",0,0,4.248
"68","X70",0,0,4.264
"69","X70",0,0,9.952
"70","X70",1,1,4.448
"71","X70",1,1,1.561
"72","X70",1,1,9.12
"73","X70",1,1,6.574
"74","X70",0,0,10.328
"75","X70",0,1,6.945
"76","X70",1,1,4.16
"78","X70",0,0,3.948
"79","X70",1,1,1.762
"80","X70",1,1,7.68
"81","X70",0,0,7.904
"82","X70",0,1,13.702
"83","X70",0,0,18.039
"84","X70",1,1,4.904
"85","X70",0,1,3.598
"86","X70",0,0,3.04
"88","X70",0,0,2.885
"89","X70",0,0,6.047
"90","X70",1,1,3.117
"91","X70",1,1,15.891
"92","X70",1,1,7.808
"93","X70",1,1,4.94
"94","X70",0,0,5.347
"95","X70",1,1,2.429
"96","X70",1,0,6.273
"97","X70",1,1,18.824
"98","X70",1,1,7.363
"99","X70",0,1,3.065
"100","X70",0,1,1.704
"2","X71",1,1,1.708
"3","X71",1,0,3.417
"4","X71",1,1,3.176
"6","X71",1,0,4.627
"7","X71",1,1,1.185
"8","X71",0,1,4.367
"9","X71",1,1,1.92
"11","X71",0,0,3.768
"12","X71",1,0,8.944
"14","X71",1,1,2.763
"15","X71",1,0,8.401
"16","X71",0,0,7.4
"17","X71",0,0,6.095
"18","X71",1,1,2.218
"19","X71",0,1,8.84
"20","X71",0,0,12.519
"21","X71",0,0,5.804
"22","X71",1,1,2.464
"23","X71",0,0,5.494
"24","X71",1,1,5.42
"25","X71",1,1,1.871
"26","X71",1,1,7.297
"27","X71",0,1,10.936
"28","X71",1,0,6.014
"29","X71",1,1,14.555
"30","X71",1,1,2.897
"31","X71",0,0,1.836
"32","X71",0,1,3.952
"33","X71",0,1,16.907
"34","X71",1,0,5.04
"36","X71",0,0,1.773
"37","X71",1,0,1.93
"38","X71",0,0,4.525
"39","X71",1,1,8.422
"40","X71",1,1,8.046
"41","X71",1,1,9.458
"42","X71",1,1,4.025
"43","X71",0,0,1.856
"44","X71",0,0,1.758
"45","X71",1,1,11.281
"46","X71",1,1,3.91
"47","X71",1,0,2.88
"48","X71",1,0,2.095
"49","X71",1,1,7.695
"50","X71",1,1,6.728
"51","X71",0,0,16.031
"53","X71",1,1,3.593
"54","X71",0,0,3.209
"55","X71",0,0,3.211
"56","X71",1,1,8.623
"57","X71",0,1,2.043
"58","X71",1,1,8.786
"59","X71",1,0,19.937
"60","X71",0,0,4.924
"61","X71",1,1,3.768
"62","X71",0,0,6.8
"63","X71",1,1,4.311
"64","X71",0,1,3.593
"65","X71",1,1,3.664
"66","X71",0,0,2.736
"67","X71",1,1,4.534
"68","X71",0,1,13.112
"69","X71",1,0,5.224
"70","X71",0,1,1.8
"71","X71",1,1,3.306
"72","X71",0,0,8.2
"73","X71",0,0,19.648
"74","X71",0,0,13.391
"75","X71",0,1,4.48
"76","X71",0,0,3.04
"78","X71",1,1,2.292
"79","X71",1,0,2.292
"80","X71",1,0,2.512
"81","X71",1,1,28.104
"82","X71",1,1,30.448
"83","X71",1,1,3.339
"84","X71",1,0,4.786
"85","X71",0,1,3.176
"86","X71",1,1,2.436
"89","X71",1,0,4.68
"90","X71",0,0,3.055
"91","X71",0,1,22.682
"92","X71",0,0,2.96
"93","X71",0,0,8.846
"94","X71",0,0,10.107
"95","X71",0,1,1.836
"96","X71",0,0,4.112
"97","X71",1,1,12.064
"98","X71",1,0,7.354
"100","X71",0,0,2.564
"2","X72",0,0,1.78
"3","X72",1,0,3.117
"4","X72",1,1,5.439
"6","X72",1,1,1.592
"7","X72",1,0,1.528
"8","X72",1,1,2.207
"9","X72",1,1,3.216
"11","X72",1,1,2.312
"12","X72",0,0,2.959
"13","X72",0,0,4.472
"14","X72",0,1,4.231
"16","X72",1,1,7.415
"17","X72",1,1,5.855
"18","X72",0,1,3.408
"19","X72",0,0,5.009
"20","X72",0,0,6.618
"21","X72",0,1,3.166
"22","X72",0,0,2.825
"23","X72",0,0,3.434
"24","X72",0,0,4.588
"25","X72",1,0,2.488
"26","X72",1,1,3.574
"27","X72",1,1,7.825
"28","X72",1,0,4.158
"29","X72",1,1,5.484
"30","X72",0,0,3.636
"31","X72",1,1,4.251
"32","X72",0,0,5.344
"33","X72",1,1,22.398
"34","X72",0,0,2.047
"36","X72",0,1,2.022
"37","X72",1,0,1.419
"38","X72",1,1,4.552
"39","X72",1,1,4.309
"40","X72",1,1,5.351
"41","X72",0,1,14.88
"42","X72",0,1,5.12
"43","X72",0,0,1.591
"44","X72",1,1,1.783
"45","X72",1,1,7.744
"46","X72",1,1,2.818
"47","X72",1,1,3.64
"48","X72",1,1,6.408
"49","X72",0,0,8.081
"50","X72",0,0,6.189
"51","X72",0,0,18.911
"53","X72",0,0,2.359
"54","X72",0,1,3.386
"55","X72",0,1,3.151
"56","X72",1,1,39.201
"57","X72",0,1,4.79
"58","X72",0,0,6.254
"59","X72",0,0,5.72
"60","X72",1,1,9.174
"61","X72",0,0,3.337
"62","X72",1,1,6.561
"63","X72",1,1,3.857
"64","X72",1,1,2.842
"65","X72",1,1,3.584
"66","X72",1,0,2.336
"67","X72",1,0,7.372
"68","X72",0,0,4.952
"69","X72",1,0,4.28
"70","X72",0,0,7.423
"71","X72",0,0,1.616
"72","X72",0,0,5.28
"73","X72",1,1,4.176
"74","X72",0,0,12.928
"75","X72",0,0,15.137
"76","X72",0,0,5.272
"78","X72",1,1,3.408
"79","X72",0,0,2.631
"80","X72",1,1,5.216
"81","X72",0,0,3.447
"82","X72",0,1,31.5
"83","X72",0,0,4.781
"84","X72",1,1,7.847
"85","X72",0,0,3.081
"86","X72",0,0,2.951
"89","X72",1,1,4.323
"90","X72",1,1,3.199
"91","X72",1,1,16.148
"92","X72",1,1,10.271
"93","X72",1,1,3.806
"94","X72",1,1,3.258
"95","X72",1,1,3.371
"96","X72",1,0,4.671
"97","X72",1,1,17.327
"98","X72",0,1,5.338
"99","X72",0,1,4.541
"100","X72",0,0,1.428
"2","X73",0,0,1.424
"3","X73",1,0,2.892
"4","X73",0,0,7.072
"6","X73",0,0,2.72
"7","X73",1,0,2.055
"8","X73",0,0,5.761
"9","X73",1,1,6.535
"11","X73",1,1,1.348
"12","X73",0,0,6.468
"13","X73",0,1,5.607
"14","X73",0,1,4.955
"15","X73",0,0,7.179
"16","X73",0,0,7.824
"17","X73",1,0,7.96
"18","X73",1,1,4.934
"19","X73",1,0,3.888
"20","X73",1,1,2.858
"21","X73",0,0,6.327
"22","X73",0,0,4.616
"23","X73",1,1,3.563
"24","X73",0,0,3.542
"25","X73",0,0,2.839
"26","X73",0,0,3.043
"27","X73",0,0,4.335
"28","X73",1,1,5.312
"29","X73",0,1,14.469
"30","X73",1,0,1.51
"31","X73",1,1,7.573
"32","X73",0,1,1.776
"33","X73",0,0,20.494
"34","X73",0,0,7.984
"36","X73",0,0,1.788
"37","X73",1,1,2.271
"38","X73",1,1,4.3
"39","X73",1,1,5.69
"40","X73",1,1,12.835
"41","X73",1,1,6.387
"42","X73",0,1,3.376
"43","X73",1,0,1.351
"44","X73",1,0,1.431
"45","X73",0,1,9.888
"46","X73",1,0,3.686
"47","X73",0,0,2.386
"48","X73",1,1,6.263
"49","X73",0,1,9.537
"50","X73",0,0,5.021
"51","X73",0,0,11.708
"53","X73",1,1,1.568
"54","X73",0,0,4.023
"55","X73",0,0,3.519
"56","X73",1,1,63.196
"57","X73",0,1,6.431
"58","X73",1,1,7.834
"59","X73",0,0,9.582
"60","X73",1,1,4.773
"61","X73",0,0,5.44
"62","X73",0,0,7.336
"63","X73",0,1,6.049
"64","X73",1,1,2.485
"65","X73",0,1,4.072
"66","X73",0,1,1.682
"67","X73",1,1,2.455
"68","X73",1,1,5.768
"69","X73",0,1,7.328
"70","X73",1,1,5.416
"71","X73",0,0,2.222
"72","X73",0,0,8.007
"73","X73",1,1,5.976
"74","X73",1,1,14.456
"75","X73",1,1,10.101
"76","X73",1,1,6.128
"78","X73",1,1,2.696
"79","X73",0,1,1.745
"80","X73",0,1,6.672
"81","X73",1,0,5.288
"82","X73",1,0,15.399
"83","X73",0,0,2.611
"84","X73",0,0,5.999
"85","X73",0,0,2.988
"86","X73",1,1,3.022
"89","X73",1,0,6.426
"90","X73",0,1,2.665
"91","X73",0,0,13.649
"92","X73",1,1,6.648
"93","X73",1,1,6.419
"94","X73",1,1,2.375
"95","X73",1,1,3.137
"96","X73",1,1,2.933
"97","X73",0,0,10.984
"98","X73",1,1,4.677
"100","X73",0,0,2.875
"2","X74",0,1,1.296
"3","X74",0,0,3.817
"4","X74",0,0,4.493
"6","X74",1,1,2.32
"7","X74",0,0,2.392
"8","X74",1,1,4.783
"9","X74",1,1,9.994
"11","X74",1,1,0.808
"12","X74",0,0,8.394
"13","X74",1,1,3.024
"14","X74",0,0,2.633
"15","X74",0,0,13.58
"16","X74",1,1,10.639
"17","X74",0,1,4.185
"18","X74",1,1,6.633
"19","X74",0,0,6.576
"20","X74",0,1,4.369
"21","X74",1,1,3.646
"22","X74",0,1,3.032
"24","X74",1,1,6.168
"25","X74",0,0,2.377
"26","X74",0,1,4.872
"27","X74",1,1,2.799
"28","X74",1,1,3.787
"29","X74",0,0,7.666
"30","X74",1,1,2.145
"31","X74",1,1,2.066
"32","X74",0,0,2.416
"33","X74",1,1,13.639
"34","X74",1,0,3.657
"36","X74",0,1,1.501
"37","X74",0,1,2.244
"38","X74",0,0,3.998
"39","X74",1,1,10.985
"40","X74",0,0,9.567
"41","X74",1,1,5.296
"42","X74",0,0,10.974
"43","X74",1,1,1.977
"44","X74",0,1,1.254
"45","X74",0,0,7.496
"46","X74",0,0,1.945
"47","X74",1,1,2.288
"48","X74",1,1,10.554
"49","X74",0,0,8.312
"50","X74",0,0,3.483
"51","X74",1,1,11.069
"53","X74",1,1,2.904
"54","X74",1,1,2.141
"55","X74",0,0,4.391
"56","X74",0,1,27.323
"57","X74",0,0,3.692
"58","X74",1,1,5.643
"59","X74",1,1,11.329
"60","X74",1,1,1.343
"61","X74",1,1,3.359
"62","X74",0,0,7.784
"63","X74",1,1,4.201
"64","X74",1,1,4.91
"65","X74",0,1,3.409
"66","X74",0,0,2.496
"67","X74",1,1,5.1
"68","X74",0,0,4.343
"69","X74",1,0,6.64
"70","X74",0,0,2.728
"71","X74",1,1,10.353
"72","X74",0,0,9.896
"73","X74",0,1,11.448
"74","X74",1,1,4.08
"75","X74",1,1,3.792
"76","X74",1,0,5.96
"78","X74",0,1,4.101
"79","X74",0,1,1.569
"80","X74",0,1,2.616
"81","X74",0,0,11.777
"82","X74",1,1,12.162
"83","X74",1,1,2.129
"84","X74",1,1,9.944
"85","X74",1,0,2.352
"86","X74",0,0,3.335
"88","X74",1,1,3.635
"89","X74",1,1,3.116
"90","X74",0,0,2.187
"91","X74",1,1,10.751
"92","X74",1,1,13.48
"93","X74",1,1,3.932
"94","X74",0,0,2.016
"95","X74",0,1,3.598
"96","X74",0,0,3.406
"97","X74",1,0,24.713
"98","X74",1,1,6.89
"99","X74",1,0,3.532
"100","X74",0,1,4.066
"2","X75",0,1,1.625
"3","X75",0,0,2.84
"4","X75",0,0,7.723
"6","X75",1,1,1.424
"7","X75",0,0,2.104
"8","X75",1,1,5.407
"9","X75",0,1,2.825
"11","X75",1,1,1.293
"12","X75",1,1,3.847
"13","X75",0,0,5.903
"14","X75",0,1,3.974
"15","X75",1,1,7.19
"16","X75",0,0,8.719
"17","X75",1,0,6.898
"18","X75",0,1,2.624
"19","X75",0,0,6.648
"20","X75",1,1,8.266
"21","X75",0,0,2.045
"22","X75",1,0,4.185
"23","X75",1,1,4.667
"24","X75",0,0,6.177
"25","X75",1,0,2.64
"26","X75",1,1,2.424
"27","X75",1,1,5.262
"28","X75",1,1,3.2
"29","X75",0,1,7.53
"30","X75",0,0,3.294
"31","X75",0,0,2.312
"32","X75",0,1,9.104
"33","X75",0,0,16.733
"34","X75",1,0,6.457
"36","X75",0,1,0.61
"37","X75",1,1,4.303
"38","X75",0,0,6.755
"39","X75",1,1,11.884
"40","X75",1,1,8.861
"41","X75",1,1,4.873
"42","X75",1,1,5.491
"43","X75",1,0,1.543
"44","X75",0,0,1.408
"45","X75",0,0,10.68
"46","X75",1,1,4.477
"47","X75",0,0,2.882
"48","X75",1,1,10.4
"49","X75",0,1,7.072
"50","X75",0,0,5.826
"51","X75",0,0,20.781
"53","X75",1,1,2.823
"54","X75",1,0,3.369
"55","X75",1,0,3.44
"56","X75",1,1,21.484
"57","X75",0,0,5.477
"58","X75",0,1,5.571
"59","X75",1,1,6.76
"60","X75",1,0,2.644
"61","X75",0,0,3.992
"62","X75",1,1,5.328
"63","X75",1,1,5.299
"64","X75",1,1,4.737
"65","X75",1,1,3.616
"66","X75",1,1,1.659
"67","X75",0,0,4.002
"68","X75",1,1,3.583
"69","X75",1,1,6.607
"70","X75",1,1,6.872
"71","X75",0,0,5.236
"72","X75",1,0,7.88
"73","X75",1,1,2.942
"74","X75",1,1,13.441
"75","X75",1,1,3.376
"76","X75",0,0,9.567
"78","X75",1,0,2.16
"79","X75",0,1,1.9
"80","X75",0,0,13.04
"81","X75",0,0,15.888
"82","X75",0,0,4.274
"83","X75",1,1,16.122
"84","X75",1,1,10.007
"85","X75",1,0,2.823
"86","X75",1,1,3.862
"88","X75",0,0,4.85
"89","X75",1,1,2.642
"90","X75",0,0,2.715
"91","X75",1,1,7.358
"92","X75",1,1,4.512
"93","X75",1,1,5.284
"94","X75",1,1,2.638
"95","X75",0,1,2.778
"96","X75",1,1,2.073
"97","X75",0,0,10.793
"98","X75",1,1,5.209
"99","X75",0,1,3.612
"100","X75",1,1,3.354
"2","X76",1,1,2.011
"3","X76",0,1,4.213
"4","X76",1,1,4.549
"6","X76",0,1,7.866
"7","X76",0,0,1.561
"8","X76",0,0,4.335
"9","X76",0,0,3.941
"11","X76",1,1,1.133
"12","X76",0,1,6.182
"14","X76",1,0,3.282
"15","X76",1,1,1.598
"16","X76",0,0,11.017
"17","X76",1,0,2.446
"18","X76",1,1,4.307
"19","X76",1,0,5.424
"20","X76",1,0,7.041
"21","X76",0,0,2.697
"22","X76",0,1,3.552
"23","X76",1,1,5.403
"24","X76",1,1,4.972
"25","X76",1,1,2.559
"26","X76",0,0,9.427
"27","X76",0,0,6.049
"28","X76",1,1,3.426
"29","X76",0,0,8.302
"30","X76",0,1,4.149
"31","X76",1,1,6.095
"32","X76",1,0,4.144
"33","X76",1,1,6.771
"34","X76",0,1,2.6
"36","X76",0,0,1.633
"37","X76",0,0,2.293
"38","X76",1,1,6.423
"39","X76",1,1,8.992
"40","X76",0,0,5.21
"41","X76",1,1,7.1
"42","X76",0,0,10.963
"43","X76",1,0,2.112
"44","X76",1,1,1.602
"45","X76",1,0,9.552
"46","X76",1,1,3.837
"47","X76",0,0,2.75
"48","X76",0,0,2.111
"49","X76",0,1,8.168
"50","X76",1,1,8.934
"51","X76",0,1,30.841
"53","X76",1,1,4.288
"54","X76",0,1,2.415
"55","X76",1,0,4.369
"56","X76",1,1,13.837
"57","X76",1,0,7.622
"58","X76",0,0,9.204
"59","X76",1,1,7.919
"60","X76",1,1,1.708
"61","X76",0,1,4.231
"62","X76",0,0,6.136
"63","X76",0,0,5.891
"64","X76",0,0,3.871
"65","X76",1,1,3.792
"66","X76",1,0,3.231
"67","X76",0,0,7.326
"68","X76",0,0,11.088
"69","X76",1,1,8.937
"70","X76",1,1,2.407
"71","X76",1,1,1.384
"72","X76",0,1,8.376
"73","X76",0,1,5.719
"74","X76",0,1,20.088
"75","X76",1,1,4.449
"76","X76",0,0,2.552
"78","X76",1,0,3.771
"79","X76",1,0,1.503
"80","X76",1,0,10.623
"81","X76",1,1,6.252
"82","X76",1,1,8.874
"83","X76",1,1,2.15
"84","X76",1,1,14.392
"85","X76",1,1,4.341
"86","X76",0,1,3.345
"88","X76",1,0,3.701
"89","X76",0,0,8.104
"90","X76",1,1,3.06
"91","X76",0,0,18.811
"92","X76",0,0,9.168
"93","X76",1,1,3.189
"94","X76",1,1,3.439
"95","X76",0,0,3.011
"96","X76",0,1,2.703
"97","X76",1,1,14.2
"98","X76",0,1,8.66
"99","X76",1,0,3.365
"100","X76",1,0,1.73
"2","X77",1,0,1.768
"3","X77",1,0,3.359
"4","X77",0,0,6.643
"6","X77",1,0,3.12
"7","X77",1,1,1.119
"8","X77",1,1,3.36
"9","X77",1,1,1.565
"11","X77",1,0,1.349
"12","X77",0,0,5.049
"13","X77",1,1,4.035
"14","X77",1,1,2.222
"15","X77",0,1,1.846
"16","X77",0,1,9.135
"17","X77",1,1,7.94
"18","X77",0,1,2.249
"19","X77",0,0,7.024
"20","X77",0,1,5.088
"21","X77",1,1,1.997
"22","X77",0,1,3.712
"24","X77",0,0,5.811
"25","X77",1,1,2.296
"26","X77",1,0,3.225
"27","X77",1,0,3.962
"28","X77",0,1,5.577
"29","X77",0,1,19.432
"30","X77",1,1,1.487
"31","X77",1,1,5.721
"32","X77",0,1,5.52
"33","X77",1,1,8.504
"34","X77",0,1,3.08
"36","X77",0,1,1.362
"37","X77",1,1,1.711
"38","X77",0,0,8.449
"39","X77",1,0,5.092
"40","X77",1,1,8.173
"41","X77",0,0,20.467
"42","X77",1,1,3.558
"43","X77",0,0,1.128
"44","X77",0,1,1.624
"45","X77",0,0,3.215
"46","X77",0,0,2.026
"47","X77",1,1,2.238
"48","X77",1,1,3.163
"49","X77",1,1,7.479
"50","X77",1,1,6.942
"51","X77",0,0,31.113
"53","X77",1,0,4.809
"54","X77",0,1,3.768
"55","X77",1,1,4.312
"56","X77",1,1,31.69
"57","X77",0,1,4.752
"58","X77",1,1,7.085
"59","X77",0,0,12.816
"60","X77",1,1,1.848
"61","X77",0,0,4.185
"62","X77",0,1,6.431
"63","X77",1,1,8.121
"64","X77",1,1,4.423
"65","X77",0,1,2.641
"66","X77",0,1,3.648
"67","X77",0,0,4.292
"68","X77",0,0,5.208
"69","X77",0,1,12.408
"70","X77",1,1,3.424
"71","X77",1,0,1.557
"72","X77",0,1,9.609
"73","X77",1,1,3.494
"74","X77",0,0,23.264
"75","X77",1,1,6.993
"76","X77",1,0,5.049
"78","X77",1,1,5.324
"79","X77",0,0,2.112
"80","X77",0,0,6.187
"81","X77",0,0,4.56
"82","X77",0,1,11.638
"83","X77",1,1,6.98
"84","X77",0,0,16.041
"85","X77",0,0,1.933
"86","X77",1,0,4.151
"88","X77",1,1,2.342
"89","X77",1,1,8.289
"90","X77",1,1,2.139
"91","X77",0,0,8.64
